id,time,possibility,possibility_Rank
2406,30,0.41814172715158043,1
2407,30,0.40668411348429684,1
2408,30,0.1345353666574115,2
2409,30,0.6340105668797026,1
2410,30,0.5190104915229298,1
2411,30,0.0649409097049556,6
2412,30,0.3422017240104683,2
2413,30,0.2577535665666238,1
2414,30,0.042636958902822444,9
2415,30,0.33859598166334215,1
2416,30,0.9454786490325909,1
2417,30,0.04430809532754412,2
2418,30,0.5223618517441865,1
2419,30,0.04959168046132157,5
2420,30,0.5865186104728635,1
2421,30,0.7938472950654868,1
2422,30,0.3018448707681761,1
2423,30,0.342640552683991,1
2424,30,0.36916832063876437,2
2425,30,0.7569130676671579,1
2426,30,0.3059486771851269,1
2427,30,0.313652829525,2
2428,30,0.021639656871424863,4
2429,30,0.06332983676902282,2
2430,30,0.6319456082019435,1
2431,30,0.19714124756240217,1
2432,30,0.4174247781325214,1
2433,30,0.6579973280014229,1
2434,30,0.051732490788333224,5
2435,30,0.17820896790993013,2
2436,30,0.032378961249325836,9
2437,30,0.45511783088321117,1
2438,30,0.7577951402516989,1
2439,30,0.15904021002553995,3
2440,30,0.07374382748658403,2
2441,30,0.33093195654846086,1
2444,30,0.0,8
2445,30,0.15341624069803994,1
2446,30,0.5723222728195824,1
2447,30,0.3579612946911113,1
2448,30,0.34781244404551076,2
2449,30,0.1378038998724275,3
2450,30,0.3330594998317928,1
2451,30,0.35389585633424986,1
2452,30,0.20329711355650576,2
2453,30,0.13775576574355233,1
2454,30,0.1613301767451034,3
2455,30,0.5242832196986889,1
2456,30,0.2411343969885756,1
2457,30,0.33814118924556513,1
2458,30,0.7482310907310843,1
2459,30,0.18888049603832222,2
2460,30,0.10242325073072948,2
2461,60,0.14630300445730052,2
2462,60,0.5534866584107463,1
2463,60,0.6986311891878584,1
2464,60,0.626838040649639,1
2465,60,0.9252745221485899,1
2466,60,0.23625449952376715,2
2467,60,0.19902258001447398,1
2468,60,0.49873845295340224,1
2469,60,0.09397561035317342,2
2471,60,0.3866578924525488,1
2472,60,0.2792685804369102,1
2473,60,1.0,1
2474,60,0.2265622449073149,1
2475,60,0.19856665907500914,3
2476,60,0.13804635118980726,3
2477,60,0.9996214823435385,1
2478,60,1.0,1
2479,60,0.8898958068554859,1
2480,60,0.2573400784303069,1
2481,60,0.004177074863182602,2
2482,60,0.2614725119274415,1
2484,60,0.009535510632219817,10
2485,60,0.8805296048107124,1
2486,60,0.30698769756748623,2
2487,60,0.5932999972871185,1
2488,60,0.8856110950378013,1
2489,60,0.06757705565673555,5
2491,60,0.1442084741727317,5
2492,60,0.8795785430247738,1
2493,60,0.09784735462181289,5
2494,60,0.9116663805869917,1
2495,60,0.8106252620503206,1
2496,60,0.06540493493729951,7
2497,60,0.015622137612196836,10
2498,60,0.6464967040263851,1
2499,60,0.16340079078054995,3
2500,60,0.11188861671521964,3
2501,60,0.18462517215284638,2
2502,60,0.4005032518989166,1
2503,60,0.04992171128703246,8
2504,60,0.047199178834480715,5
2505,60,0.03887867398448285,6
2506,60,4.1509656186988106e-05,2
2507,60,0.9999999999999999,1
2508,60,0.15030665526431658,2
2509,60,0.1013179718091716,3
2510,60,0.3696272296066443,1
2511,60,0.25231484586536573,2
2512,60,0.000499900438401195,4
2513,60,0.06429207554082318,3
2514,60,0.02260376537916075,2
2515,60,0.50993847608183,1
2516,60,0.2679875852368485,2
2517,60,0.6087857811001933,1
2518,60,0.4875520784017744,1
2519,60,0.5944366631777038,1
2520,60,0.8168916165249442,1
2521,60,0.27647062274470935,2
2522,60,0.11745691314208617,3
2523,60,1.2561582979616354e-05,11
2524,60,0.016511591950508723,9
2525,60,0.18110849318925093,3
2526,60,0.32199924251346707,2
2527,60,0.44878159597584305,2
2528,60,0.21519586834335355,2
2529,60,0.23949432742484678,1
2530,60,0.6611475578792071,1
2531,60,0.21877158384043455,1
2532,60,0.13698296226739726,5
2533,60,0.2917557839752707,2
2534,60,0.5906149854968807,1
2535,60,0.7183713471729809,1
2536,60,0.9268358558416044,1
2537,60,0.5363048824271007,1
2538,60,0.5652349728853902,1
2539,60,0.5421994174732645,1
2540,60,0.4373311198696005,1
2541,60,0.2683594230250806,2
2542,60,0.11287050498591406,2
2543,60,0.9243103795877727,1
2544,60,0.999987512488561,1
2545,60,0.33516758731942065,1
2546,60,0.26838535251755635,1
2547,60,0.6847709877015842,1
2548,60,0.10293770618697735,4
2549,60,0.7010956327289707,1
2550,60,0.013108753424457347,7
2551,60,0.6123361449125516,1
2552,60,0.2145754995614881,1
2553,60,0.4119417466073957,1
2554,60,0.03616311464607404,4
2555,60,0.4975836943936242,1
2556,60,0.9999999999999997,1
2557,60,0.26813418420457086,1
2558,60,0.11511214570547566,2
2559,60,0.15985329118263383,2
2560,60,0.02666677354496134,6
2561,60,0.04197454337358584,9
2562,60,0.1099200603165611,4
2563,60,0.7183359990833392,1
2564,60,0.38145441009465353,1
2565,60,0.6964135864388118,1
2566,60,0.727890225795593,1
2567,60,0.9996618997323059,1
2568,60,0.9900000000000007,1
2569,60,0.07365773005016171,5
2570,60,0.2214054190636089,2
2571,60,0.14863698914501972,3
2572,60,0.8871133247447747,1
2573,60,0.021535334342371357,2
2574,60,0.4237527512815798,1
2575,60,0.9970030546453681,1
2576,60,0.4820905659749303,1
2577,60,0.9764209451653724,1
2578,60,0.13078077273167638,2
2579,60,0.30354252408165866,1
2580,60,0.4775181893343139,1
2581,60,0.01593263489721307,11
2582,60,0.11735617580316764,2
2583,60,0.3504077554703187,1
2584,60,0.02548700029004993,10
2585,60,1.0,1
2586,60,0.059486150137622505,6
2587,60,0.17132245460474815,3
2588,60,0.4451520213558197,1
2589,60,0.15713078695177318,3
2590,60,0.07951983375330716,5
2591,60,0.2962435466957179,1
2592,60,0.6957994925221355,1
2593,60,0.6384709866856774,1
2594,60,0.5070060736539307,1
2595,60,0.011222012578775791,5
2596,60,0.03038053608397627,8
2597,60,0.4102971961193996,1
2598,60,0.2270787450167592,2
2599,60,0.2619603452660804,1
2600,60,0.10003344162853663,2
2601,60,0.009938530744096183,5
2602,60,0.5636938688566732,1
2603,60,0.06292913054020764,5
2604,60,0.47626277395819333,1
2605,60,0.19408166652320796,1
2607,60,0.06049181301546342,7
2608,60,0.048826692775846316,6
2609,60,0.030832099597036804,7
2610,60,0.16708582905590827,2
2611,60,0.18620081186904913,1
2612,60,0.2883520537865983,1
2613,60,0.8994151010139232,1
2614,60,0.007031137316302639,6
2615,60,0.27438574172676566,2
2616,90,0.26153492580209536,1
2617,90,0.005697393334236953,7
2618,90,0.29452657533103643,2
2620,90,0.23339033074420684,2
2621,90,0.22066641063903056,2
2622,90,0.2736298547341202,1
2623,90,0.27995599280198846,2
2624,90,0.06379003854778607,5
2625,90,0.14775418936000223,3
2626,90,0.07667624539341575,6
2628,90,0.5781557682835288,1
2629,90,0.07049261946697725,5
2630,90,0.10434133367794887,4
2633,90,0.9728267639765733,1
2634,90,0.39539930941351664,1
2635,90,0.7209965415848855,1
2636,90,0.054570100358700996,2
2637,90,0.22588472504524665,1
2638,90,0.18277325815240458,2
2639,90,0.2552577138822149,2
2640,90,0.19916481134301206,2
2641,90,0.29147133073615644,2
2642,90,0.807522828771752,1
2643,90,0.9833069454305159,1
2644,90,0.01575570350986568,10
2645,90,0.09689410960868629,4
2646,90,0.3438165920324873,2
2647,90,0.5199705142379776,1
2648,90,0.15862481925187755,2
2649,90,0.15735816456542961,2
2650,90,0.017207579398672356,8
2651,90,0.30036380049366146,2
2652,90,0.9873414745353177,1
2653,90,0.4299653657670993,1
2654,90,1.0,1
2655,90,1.0,1
2656,90,0.8334472718306793,1
2658,90,0.5464710673276688,1
2659,90,0.20392045593207775,3
2660,90,0.010330213268494972,10
2661,90,0.049807938786007734,3
2662,90,0.04372572923191987,7
2663,90,0.2273241875302572,1
2664,90,0.3572161187193247,1
2665,90,0.09435110796757062,4
2666,90,0.27422251031079775,1
2667,90,0.34283979189339686,1
2668,90,0.014131766051759993,8
2669,90,0.2407552229739402,1
2670,90,0.46563980491441226,2
2671,90,0.38337980681120515,1
2672,90,0.3696468402774934,1
2673,90,0.011519834147012681,12
2674,90,0.00961019670246446,7
2675,90,0.09798231323979233,4
2676,90,0.1316710069283923,2
2677,90,0.6251438742849346,1
2678,90,1.0,1
2679,90,0.5300000000000002,1
2680,90,0.5200000000000002,1
2681,90,0.016771492019307662,10
2682,90,0.04944576122622681,4
2683,90,0.09862771257355567,2
2684,90,0.9999999999999999,1
2685,90,0.8496574453714394,1
2686,90,0.0535036625108992,7
2687,90,0.3861846494012457,1
2688,90,0.40672815494174713,1
2689,90,0.8301300518442614,1
2690,90,0.9952083030922849,1
2691,90,0.2700000000000001,2
2692,90,0.05076395736779987,5
2693,90,0.0025377999144872198,4
2694,90,0.02449225560089166,5
2695,90,0.2081644456837247,2
2696,90,0.05630185961375199,4
2697,90,0.9020982633400234,1
2698,90,0.8542728311530653,1
2699,90,0.05802236131615443,4
2700,90,0.6623215356542798,1
2701,90,0.2896529710723013,2
2702,90,0.8628294984326224,1
2703,90,0.015475709181773233,3
2704,90,0.9915964090270224,1
2705,90,0.25296555037777774,2
2707,90,1.0,1
2708,90,0.010261340418729826,8
2709,90,0.26914575860008094,2
2710,90,0.8174305311183161,1
2711,90,0.2725582148064965,2
2712,90,0.5218949646134284,1
2713,90,0.21617351894496084,1
2714,90,0.12954365043814306,2
2715,90,0.03266433854314368,2
2716,90,0.08630142378329553,5
2717,90,0.01519295456771468,15
2718,90,0.9900000000000007,1
2719,90,0.03620465780649484,5
2720,90,0.9999999999999998,1
2721,90,0.05102587241965679,7
2722,90,0.349420470807535,1
2723,90,0.9327059853290072,1
2724,90,0.9964788510120373,1
2725,90,0.23244622751384938,2
2726,90,0.2504081022590523,2
2727,90,0.03853328797792821,3
2728,90,0.027360499290382267,8
2729,90,0.4062136228603647,1
2730,90,0.04029104503404804,5
2731,90,0.21998144217214968,2
2732,90,0.07441854343495129,3
2733,90,0.09776737823900289,5
2734,90,0.5422482153538619,1
2735,90,0.21460744590537956,2
2736,90,0.2169224806117558,2
2737,90,0.026011814447156764,7
2738,90,0.017871381031362453,5
2739,90,0.5031061951784811,1
2740,90,0.0,6
2742,90,0.9779185113752058,1
2743,90,0.010651108587384954,23
2744,90,0.05874864855567381,3
2745,90,0.004609426856211046,6
2746,90,0.13275971192971253,2
2747,90,0.03410602637008753,4
2748,90,0.9792855450714011,1
2749,90,0.35460554606293215,2
2750,90,0.022096105704917594,7
2751,90,0.16153046739905252,2
2752,90,0.012401546403278438,6
2753,90,0.010790291194249898,6
2754,90,0.8925793038837647,1
2755,90,0.08027755584360752,2
2756,90,0.022598121719920535,5
2757,90,0.40448299607196814,1
2758,90,0.2878283663100997,2
2759,90,0.005623706367142452,7
2760,90,0.544433371735648,1
2761,90,0.21435141796521556,2
2762,90,0.7048876876300086,1
2763,90,0.1898946045317053,2
2764,90,0.43379517487663355,2
2765,90,0.0044527102505792174,9
2766,90,0.8468386555836177,1
2767,90,0.05166204781221548,4
2768,90,0.5664528548339132,1
2769,90,0.3491497503010785,2
2770,90,0.015536729549389266,4
2771,90,0.49656520348783884,1
2772,90,0.9013084654484991,1
2773,90,0.2792475540136477,1
2774,120,0.2402501659265837,2
2775,120,0.2250207062104019,3
2777,120,0.28427977423188605,1
2778,120,0.7170859191912782,1
2779,120,0.7502316205504342,1
2780,120,0.46235824081667815,1
2781,120,0.4029685598334606,1
2782,120,0.055484857953295774,4
2783,120,0.0005678172621667,4
2784,120,0.07868290977992326,2
2785,120,0.7200000000000004,1
2786,120,0.027240088977377685,2
2787,120,0.9582280808370972,1
2788,120,0.07558675892320686,5
2790,120,0.9908882030371046,1
2791,120,0.043049202591909655,5
2792,120,0.034416421634613524,5
2793,120,0.006758196396576964,6
2794,120,0.3789282259250772,1
2795,120,0.24761933257868401,1
2796,120,0.31462531028448054,2
2797,120,0.17504332890490112,3
2798,120,0.087944944746366,3
2799,120,0.2896056423073169,1
2800,120,1.0,1
2801,120,0.04770426754834336,3
2802,120,1.0,1
2803,120,0.9995631483290709,1
2804,120,0.013381984765757238,7
2805,120,0.08762513897353029,4
2806,120,0.26000000000000006,2
2807,120,0.5817723805906393,1
2808,120,1.0,1
2809,120,0.9977583599874722,1
2810,120,0.2422475313350978,2
2811,120,0.07753837792958751,3
2812,120,0.05880556726819744,6
2813,120,0.4051324379101031,1
2814,120,0.12438173316156682,3
2815,120,0.7908322413456212,1
2816,120,0.060635218038159217,2
2817,120,0.44960896623199625,1
2818,120,2.5060956449329795e-05,4
2819,120,0.057888450917187875,2
2820,120,0.42299229279355,1
2821,120,0.2948881047474676,1
2822,120,0.18065248842034634,2
2823,120,0.015131854563239155,3
2824,120,0.12188716530916453,3
2825,120,0.43330675473438596,1
2826,120,0.2854583407645345,1
2827,120,0.24178844143566897,3
2828,120,0.254782049246027,2
2829,120,1.0,1
2830,120,0.11259923971669258,2
2831,120,0.012025602181198358,4
2832,120,0.004679110413563928,5
2833,120,0.2726715962001423,2
2834,120,0.44287189716896225,1
2835,120,0.1245423227004384,2
2836,120,0.3300329109628559,3
2837,120,0.23546648810739454,2
2838,120,0.0,3
2839,120,0.48085730354844747,1
2840,120,0.9999999999999998,1
2841,120,0.04904993114710699,4
2842,120,0.787596981414849,1
2843,120,0.0002551862180832896,5
2844,120,0.001485512127029668,4
2845,120,0.1099029197508356,4
2846,120,0.046813821190781424,5
2847,120,0.25578709401813926,1
2848,120,0.40108552203580594,1
2849,120,0.4509300824055001,1
2850,120,0.10250523163372023,4
2851,120,0.9878177860401957,1
2852,120,0.7770102077701169,1
2853,120,0.0869475119734462,3
2854,120,0.025754849541308834,3
2855,120,0.2117886406821446,2
2856,120,0.003157700298958732,5
2857,120,0.11617730534931435,3
2858,120,0.8572675456900856,1
2859,120,0.9035837631210633,1
2860,120,0.037625207647775105,3
2861,120,0.3027155398566205,2
2862,120,0.26536046131927454,2
2863,120,0.33343697409,1
2864,120,0.08667034633723605,2
2865,120,0.03454338736644663,5
2866,120,0.6081828909548921,1
2867,120,0.8281945184273101,1
2868,120,1.0,1
2869,120,0.9191706412303933,1
2870,120,0.5721885807145622,1
2871,120,0.2874347537375155,2
2872,120,0.9020031525862183,1
2873,120,0.3828363876879308,1
2874,120,0.20791214152041712,2
2875,120,0.7011805491440941,1
2876,120,0.0832050158627403,3
2877,120,0.10464580151315642,2
2878,120,0.03303849781055466,3
2879,120,0.03878788851790498,4
2880,120,0.2592684985775258,2
2881,120,0.009529770123177359,6
2882,120,0.3741628621035563,1
2883,120,0.00881430621493825,7
2884,120,0.7824046915884275,1
2885,120,0.5576296351351875,1
2886,120,0.0,10
2888,120,0.00017651569030644504,9
2889,120,0.22021779407809883,3
2890,120,0.03903270571967619,6
2891,120,0.13924228254325807,3
2892,120,0.193195502385939,4
2893,120,0.03412636498950011,14
2894,120,0.00909500259596739,5
2895,120,1.0000000000000002,1
2896,120,0.016340883120923366,6
2897,120,0.18787904435815864,2
2898,120,0.5162125281274657,1
2899,120,0.0797105389383558,3
2900,120,0.021825426161678946,14
2901,120,0.04312872451026291,9
2903,120,0.023362237876233524,2
2904,120,0.06517602463173672,4
2905,120,0.16625638473157592,3
2906,120,0.36000000000000015,1
2907,120,0.03998922614183528,10
2908,120,0.28472938151044247,1
2909,120,0.23556383701972336,1
2910,120,0.9693321344151499,1
2911,120,0.9100382309154882,1
2912,120,0.6413567582715124,1
2913,120,0.5793296982813441,1
2914,120,0.06958186519717188,2
2915,120,1.0,1
2916,120,0.04000290654361109,4
2917,120,0.11107457275045737,4
2918,120,0.16043467149456195,4
2919,120,0.0005476021202935286,11
2920,120,0.9058913620006535,1
2921,120,0.2616822961292022,3
2922,120,0.2089248186395749,3
2923,120,0.03553565669288945,5
2924,120,0.03115705126751401,10
2925,120,0.004210344985094414,4
2926,120,0.6014931846351649,1
2927,120,0.2999941039780282,2
2928,120,0.25837361327718744,2
2929,150,0.12202868841924024,4
2930,150,0.18714862482114783,2
2931,150,0.4289552780532063,1
2933,150,0.4307997318110718,1
2934,150,0.38959605779630824,2
2935,150,0.13106498328027083,4
2936,150,1.0,1
2937,150,0.09499631903818154,4
2938,150,0.20596174651756524,2
2939,150,0.08561703097984309,5
2940,150,0.9575258907097055,1
2941,150,0.07234703113188325,2
2942,150,1.0,1
2943,150,0.6828567636790115,1
2944,150,0.5332121143072976,1
2947,150,0.07163753157490248,7
2948,150,0.005934989236829352,12
2949,150,0.2381625446600742,1
2950,150,0.01089635050482954,9
2951,150,0.009890247483323338,5
2953,150,0.27424285398603054,1
2954,150,0.07116951883712727,7
2955,150,0.11413204746735811,5
2956,150,0.00998737192246448,7
2957,150,0.9999999999999999,1
2958,150,0.016390718239569262,4
2959,150,0.5592261641636469,1
2960,150,0.36000000000000015,1
2961,150,0.060000000000000005,5
2962,150,0.1382587419392336,3
2963,150,0.0194655103827115,8
2964,150,0.15329694463669066,3
2965,150,0.027623497170318277,3
2966,150,0.0853046777267576,2
2967,150,1.0,1
2968,150,1.0,1
2969,150,0.9999657589436484,1
2970,150,0.7400000000000004,1
2971,150,0.8800000000000006,1
2972,150,0.24956174452503083,1
2973,150,0.08347114913255292,7
2974,150,0.9574240513460358,1
2975,150,0.15465579977542165,2
2976,150,1.0000000000000002,1
2977,150,0.24581182432812862,3
2978,150,0.1938481277624173,3
2979,150,0.4913138950107191,1
2980,150,0.001938210398140096,10
2981,150,0.07,4
2982,150,0.029906197623317313,6
2983,150,0.0343098635053918,9
2984,150,0.04272783988892539,5
2985,150,0.01629651625676935,7
2986,150,0.612727486197059,1
2987,150,0.49406751247837666,2
2988,150,0.41549237535854433,1
2989,150,0.9645728203528103,1
2990,150,0.14204359897550808,3
2991,150,0.1543115604960867,3
2992,150,0.008619189549796943,6
2993,150,0.43285784670466904,1
2994,150,1.0,1
2995,150,0.45022023044777215,2
2996,150,0.9281124426515046,1
2997,150,0.842125062739474,1
2998,150,0.46774325187222093,2
2999,150,0.5133731906749136,1
3000,150,1.0,1
3001,150,0.5200000000000002,1
3002,150,0.9999999999999999,1
3003,150,0.06571773433685883,3
3004,150,0.7629832364686958,1
3005,150,0.6063674385102644,1
3006,150,0.16174343724591408,4
3007,150,0.05019112008400883,4
3008,150,0.19061419082585318,3
3009,150,0.016546700465647626,5
3010,150,0.05371342009856023,7
3011,150,0.9898559115963901,1
3012,150,0.15465842535199456,2
3013,150,0.18652528186406864,3
3014,150,0.10682296099210487,3
3015,150,0.7501357449268826,1
3016,150,0.5749130215995688,1
3017,150,0.5801229469732805,1
3018,150,7.353395829164997e-05,4
3019,150,0.07866506928950479,4
3020,150,0.08416040002947872,4
3021,150,0.9014648649455135,1
3022,150,0.06828930530048834,2
3023,150,0.200011151770904,3
3024,150,0.19950090875978438,1
3025,150,0.21554410517885464,1
3026,150,0.16719372340031338,1
3027,150,0.4117325272957808,1
3028,150,0.012611287621056835,2
3029,150,0.09707803602250684,5
3030,150,0.29232476026470144,1
3031,150,0.5783712001941897,1
3032,150,0.9829350109672264,1
3033,150,0.6419269577349787,1
3034,150,0.02518269080517747,7
3035,150,0.8135876245432443,1
3036,150,0.07,2
3037,150,0.0013214439250053692,2
3038,150,0.03267062571761217,5
3039,150,0.8361138262905005,1
3040,150,0.3107795405730613,3
3041,150,1.0,1
3042,150,1.0,1
3043,150,0.9999999999999999,1
3044,150,0.29546911320414,1
3045,150,0.3662678851097223,1
3046,150,0.20248247606933203,1
3047,150,0.12309972848736249,3
3048,150,0.5793827673201426,1
3049,150,1.0,1
3050,150,0.4300000000000002,2
3051,150,0.4881152713727381,2
3052,150,0.2427866709642545,1
3053,150,0.9999999999999999,1
3054,150,0.052833428583650484,4
3055,150,0.06889875407204152,6
3056,150,0.4333587469570745,1
3057,150,0.08827994726330385,6
3058,150,0.1663136137611773,3
3059,150,0.16705450090289542,2
3060,150,0.11299257504912584,3
3061,150,0.3213749669150933,1
3062,150,0.1901407894562755,2
3063,150,0.8545820550659414,1
3064,150,0.4689148806814621,1
3065,150,0.20466313324833693,2
3067,150,0.5822545840052248,1
3068,150,0.9971956529913334,1
3069,150,0.030256888296576488,2
3070,150,0.2826107665764052,1
3071,150,0.0,8
3072,150,0.060866638113562625,2
3073,150,0.052238483380336834,8
3074,150,0.03618735398135673,4
3075,150,0.01946123380583132,6
3076,150,0.06302299525916491,8
3077,150,0.3974854291253383,1
3078,150,0.010398346570961777,10
3079,150,0.005165865822888895,2
3080,150,0.08021538354227167,3
3081,150,0.06308703499700999,5
3082,150,0.04716362998555453,4
3083,150,0.26627309391409554,2
3084,150,0.04658852408304853,3
3085,180,0.84967763931078,1
3086,180,0.12366872176857459,4
3088,180,0.430969209333459,1
3089,180,0.18675371738830615,4
3090,180,0.5260872599335702,1
3091,180,0.14691018668641084,2
3092,180,0.021312520325500836,5
3093,180,0.9999999999999994,1
3094,180,0.5300000000000002,1
3095,180,1.0,1
3096,180,0.7600000000000005,1
3097,180,1.0,1
3098,180,0.36051570589638565,1
3100,180,0.3975608888908755,2
3101,180,0.006726215873832071,6
3102,180,0.08771563638857213,4
3103,180,0.9152844099600452,1
3104,180,0.36632382875777353,2
3105,180,0.07648848013248878,5
3106,180,0.07668775335380631,5
3107,180,0.10927367206603864,5
3108,180,0.10856727874056007,4
3109,180,0.9388400078897084,1
3110,180,0.037332324084223587,5
3111,180,0.013587448308051125,13
3112,180,1.0,1
3113,180,0.9999999999999998,1
3115,180,0.0210193262791574,3
3116,180,0.15878730706302477,4
3117,180,0.5973893194545898,1
3118,180,0.03950483808495405,3
3119,180,0.5373008918158274,1
3120,180,0.9999999999999999,1
3121,180,1.0000000000000002,1
3122,180,0.7600000000000005,1
3123,180,0.23895028258394949,3
3124,180,0.8045041843842428,1
3125,180,0.019721723273670833,5
3126,180,0.9997839966284058,1
3127,180,0.1536539597220537,5
3129,180,0.4502638388811093,1
3130,180,0.1697298238702384,4
3131,180,0.3985843271734797,2
3132,180,0.23443939756399576,2
3133,180,0.7783495877923725,1
3134,180,0.33321883724109325,3
3135,180,0.2781950424232881,1
3136,180,0.0009700528748498908,4
3137,180,0.7172564492390746,1
3138,180,1.0,1
3139,180,0.20867799528316722,2
3140,180,0.937002353439461,1
3141,180,0.3615556955436908,2
3142,180,0.44117915041948297,1
3143,180,0.24000000000000007,2
3144,180,0.01439398985339409,11
3145,180,0.07378554532627556,4
3146,180,0.025761484217458386,9
3147,180,0.21181055898238493,2
3148,180,0.9081253977469231,1
3149,180,0.018128303644414784,8
3150,180,0.8304111878292899,1
3151,180,0.3088459917042014,1
3152,180,0.10085781902563343,3
3153,180,1.0,1
3154,180,0.6300000000000003,1
3155,180,0.5504317010397161,1
3156,180,0.07872716677344459,4
3157,180,0.1074060228905274,5
3158,180,0.48777886577451496,2
3159,180,0.12176016450725348,2
3160,180,0.011967187812098688,7
3161,180,1.0,1
3162,180,0.24093911867657097,1
3163,180,0.05031541545115391,2
3164,180,0.17125018051941163,3
3165,180,0.21000000000000005,3
3166,180,0.5015664155814363,1
3167,180,0.9749899644888311,1
3168,180,0.5694673081636574,1
3169,180,0.0,4
3170,180,0.08831651351932387,5
3171,180,0.49709686831296696,1
3172,180,0.8091209986285368,1
3173,180,0.42275529407017814,1
3174,180,0.20913651412036213,1
3175,180,0.29311371859734003,1
3176,180,0.12999999999999998,2
3177,180,0.029138198566963,5
3178,180,0.3013502350754234,1
3179,180,0.5259689752934287,1
3180,180,0.5892619696178991,1
3181,180,0.559622524772293,1
3182,180,0.6697051092033455,1
3183,180,0.05399667990288067,4
3184,180,0.9823832862395935,1
3185,180,0.04752512289922324,4
3186,180,0.08,2
3187,180,0.6560718843258236,1
3188,180,0.043910594246214706,3
3189,180,0.007234446058202994,7
3190,180,0.024940117890490856,3
3191,180,0.35578337015538797,2
3192,180,0.08,3
3193,180,0.08,3
3194,180,0.7316277860856635,1
3195,180,0.7400000000000004,1
3196,180,1.0000000000000002,1
3197,180,0.34583122980713576,2
3198,180,0.8200000000000005,1
3199,180,0.3019140141494614,2
3200,180,0.2987612863321879,1
3201,180,0.4601053637545237,1
3202,180,0.029013435464326075,10
3203,180,0.010999906925577304,4
3204,180,0.03850931121933297,2
3205,180,0.023689996492701152,4
3206,180,0.1390565464255414,5
3207,180,0.9975337775659537,1
3208,180,0.3000000000000001,2
3209,180,0.34381408940512637,1
3210,180,1.0,1
3211,180,0.26852969215185246,1
3213,180,0.5685402220520634,1
3214,180,0.8540628203085271,1
3215,180,0.02515728949848104,5
3216,180,0.012034895770024215,6
3217,180,0.06422304795256947,5
3218,180,0.33373439056313825,2
3219,180,0.08829917722317618,4
3220,180,0.6309893097469161,1
